archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
inside_forward,86.40407679421054,176,73,5,4,96,96,88,90,82,84,74,72,86,82,63,84,78,80,95,85,87,91,94,84,28,53,34,27,19,76,86,67,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shadow_striker,85.39191075428609,174,74,4,5,87,86,93,94,85,90,86,93,93,88,90,88,80,90,83,80,88,94,94,92,40,75,37,41,35,60,83,65,60,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,88.23121329213404,190,79,4,4,89,89,93,89,98,89,75,71,93,94,71,96,95,91,91,91,92,93,93,89,73,76,64,75,69,89,89,92,93,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,87.9964478579354,190,79,4,4,89,89,93,89,98,89,75,71,93,94,71,96,95,91,91,91,92,93,93,89,73,76,64,75,69,89,89,92,93,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,90.0883182402595,190,79,4,4,89,89,93,89,98,89,75,71,93,94,71,96,95,91,91,91,92,93,93,89,73,76,64,75,69,89,89,92,93,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
defender,85.91863791090849,194,95,3,3,78,88,46,36,55,39,36,51,67,44,32,86,80,42,69,62,87,82,76,85,88,88,89,92,88,90,78,97,90,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
advanced_forward,80.99488905234834,193,82,4,4,82,87,94,91,87,86,88,91,90,83,59,92,88,92,87,85,90,92,92,90,50,95,53,55,48,95,85,83,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ball_playing_defender,88.43081270625198,185,77,4,4,86,90,71,36,64,32,28,29,85,86,22,94,92,71,86,86,91,90,87,90,93,86,92,93,91,93,93,88,91,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
fullback,90.61982885849537,185,77,4,4,86,90,71,36,64,32,28,29,85,86,22,94,92,71,86,86,91,90,87,90,93,86,92,93,91,93,93,88,91,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
falseback,89.01362234930745,185,77,4,4,86,90,71,36,64,32,28,29,85,86,22,94,92,71,86,86,91,90,87,90,93,86,92,93,91,93,93,88,91,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
box_to_box,91.73532943702244,176,70,5,5,89,90,91,73,97,92,83,83,91,87,80,95,92,82,90,95,88,93,92,96,90,73,88,86,80,94,88,90,92,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,90.5090812940404,176,70,5,5,89,90,91,73,97,92,83,83,91,87,80,95,92,82,90,95,88,93,92,96,90,73,88,86,80,94,88,90,92,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,86.73973622202948,168,59,4,5,90,90,93,94,89,95,88,83,89,85,93,89,73,92,84,85,92,92,92,91,38,89,37,53,49,83,88,86,61,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
target_forward,75.28485002477652,168,59,4,5,90,90,93,94,89,95,88,83,89,85,93,89,73,92,84,85,92,92,92,91,38,89,37,53,49,83,88,86,61,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
playmaker,86.14405978619139,173,69,5,5,82,83,92,92,87,90,91,90,92,90,90,92,91,90,91,90,91,93,91,93,80,76,62,83,66,86,87,80,72,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,86.28506710088995,175,59,5,5,91,89,88,87,89,90,84,80,90,91,78,90,85,93,95,76,84,91,94,85,36,74,47,52,48,86,89,76,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,88.35863997080251,175,65,5,4,93,91,88,93,88,90,87,88,85,88,75,84,79,82,92,90,89,94,94,91,62,84,51,52,49,79,87,67,54,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,87.76274992137921,179,65,5,4,93,92,96,95,87,87,91,90,86,80,77,87,78,83,85,85,87,91,92,90,40,88,44,45,39,82,87,91,62,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
false_nine,86.88357907975961,179,65,5,4,93,92,96,95,87,87,91,90,86,80,77,87,78,83,85,85,87,91,92,90,40,88,44,45,39,82,87,91,62,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
target_forward,73.63994330084027,174,61,4,4,87,85,93,94,88,89,90,89,82,71,78,86,74,74,76,75,88,89,87,84,42,94,47,49,41,90,80,93,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,91.23909781623681,189,80,5,5,85,88,58,41,87,46,41,64,85,70,38,90,87,60,77,73,90,90,73,92,90,88,93,92,91,96,81,96,97,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,89.20389751047884,189,80,5,5,85,88,58,41,87,46,41,64,85,70,38,90,87,60,77,73,90,90,73,92,90,88,93,92,91,96,81,96,97,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,89.15646981042792,189,80,5,5,85,88,58,41,87,46,41,64,85,70,38,90,87,60,77,73,90,90,73,92,90,88,93,92,91,96,81,96,97,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,87.8031302625185,188,77,3,5,84,92,97,38,86,42,45,48,76,86,36,91,89,65,75,73,91,87,84,89,92,87,91,93,92,98,87,92,90,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
fullback,89.13296366515202,188,77,3,5,84,92,97,38,86,42,45,48,76,86,36,91,89,65,75,73,91,87,84,89,92,87,91,93,92,98,87,92,90,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
stopper,87.00281485856038,188,77,3,5,84,92,97,38,86,42,45,48,76,86,36,91,89,65,75,73,91,87,84,89,92,87,91,93,92,98,87,92,90,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
inside_forward,87.09818187124253,180,76,5,4,97,93,93,87,96,87,92,89,83,83,72,93,74,85,89,87,90,89,93,86,50,98,52,28,33,96,91,77,78,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
poacher,88.77452561773492,180,76,5,4,97,93,93,87,96,87,92,89,83,83,72,93,74,85,89,87,90,89,93,86,50,98,52,28,33,96,91,77,78,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,88.93268689524959,176,77,5,5,93,88,92,92,94,88,91,77,89,86,69,93,81,83,93,96,90,90,93,90,46,51,54,53,52,78,84,78,69,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,89.19356517106847,176,77,5,5,93,88,92,92,94,88,91,77,89,86,69,93,81,83,93,96,90,90,93,90,46,51,54,53,52,78,84,78,69,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
playmaker,84.60568252378766,181,75,4,5,80,80,89,85,93,91,84,84,96,96,84,95,94,94,77,80,93,93,87,90,70,60,71,75,57,73,90,77,76,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
defender,79.0862908472713,178,72,2,4,81,80,61,55,76,67,63,75,80,72,65,91,89,72,82,83,93,86,66,94,93,88,95,94,92,87,92,87,83,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,84.04916710877745,178,72,2,4,81,80,61,55,76,67,63,75,80,72,65,91,89,72,82,83,93,86,66,94,93,88,95,94,92,87,92,87,83,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stopper,83.36497530057206,178,72,2,4,81,80,61,55,76,67,63,75,80,72,65,91,89,72,82,83,93,86,66,94,93,88,95,94,92,87,92,87,83,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,85.53427330716605,183,83,3,4,90,95,75,59,93,77,68,70,75,82,77,88,87,83,80,80,90,86,86,83,89,82,85,97,95,93,90,91,94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
fullback,89.78742321800247,183,83,3,4,90,95,75,59,93,77,68,70,75,82,77,88,87,83,80,80,90,86,86,83,89,82,85,97,95,93,90,91,94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
falseback,86.34402164684587,183,83,3,4,90,95,75,59,93,77,68,70,75,82,77,88,87,83,80,80,90,86,86,83,89,82,85,97,95,93,90,91,94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
defender,81.44488450934958,181,82,4,4,83,82,80,82,97,93,83,96,83,82,97,88,97,95,80,80,92,88,80,90,93,85,88,91,90,90,91,92,91,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
holding,86.21367665007222,181,82,4,4,83,82,80,82,97,93,83,96,83,82,97,88,97,95,80,80,92,88,80,90,93,85,88,91,90,90,91,92,91,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,84.05476795720398,181,82,4,4,83,82,80,82,97,93,83,96,83,82,97,88,97,95,80,80,92,88,80,90,93,85,88,91,90,90,91,92,91,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,83.96096476776373,170,72,5,5,92,90,86,88,84,91,90,83,91,82,87,91,84,84,91,90,87,93,92,87,41,52,43,40,35,54,84,67,66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
box_to_box,84.9962663627916,168,59,4,4,81,83,90,87,85,88,70,89,95,83,81,95,95,83,87,87,90,90,88,87,80,78,80,83,76,80,93,80,81,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
advanced_forward,86.6079970382703,176,82,4,4,92,91,92,91,94,91,92,87,83,81,86,88,87,88,85,85,93,92,87,88,46,93,55,59,46,88,92,88,91,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
defender,89.57587094491313,188,86,5,5,86,90,52,57,69,63,52,64,68,66,55,87,82,54,74,71,91,86,70,93,90,87,94,94,90,88,82,95,88,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ball_playing_defender,86.64739811707534,188,86,5,5,86,90,52,57,69,63,52,64,68,66,55,87,82,54,74,71,91,86,70,93,90,87,94,94,90,88,82,95,88,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
stopper,87.4200660001332,188,86,5,5,86,90,52,57,69,63,52,64,68,66,55,87,82,54,74,71,91,86,70,93,90,87,94,94,90,88,82,95,88,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
centre_half,87.86813656590319,184,75,4,4,87,85,53,56,92,85,52,75,69,71,89,87,91,79,75,75,90,85,77,90,91,91,94,92,94,92,87,92,91,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
defender,86.61718982242613,184,75,4,4,87,85,53,56,92,85,52,75,69,71,89,87,91,79,75,75,90,85,77,90,91,91,94,92,94,92,87,92,91,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
stopper,86.43803012436821,184,75,4,4,87,85,53,56,92,85,52,75,69,71,89,87,91,79,75,75,90,85,77,90,91,91,94,92,94,92,87,92,91,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
box_to_box,88.09659063125204,170,67,4,4,87,84,93,80,85,86,71,81,96,88,85,95,94,84,90,93,94,95,88,96,91,52,75,73,67,65,96,71,60,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,88.79545338051345,170,67,4,4,87,84,93,80,85,86,71,81,96,88,85,95,94,84,90,93,94,95,88,96,91,52,75,73,67,65,96,71,60,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,89.2394083933566,177,67,5,4,86,84,94,84,87,91,85,98,95,90,95,95,95,93,86,85,96,96,92,97,93,67,87,81,77,80,96,84,78,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
deep_lying_playmaker,88.70840777280094,177,67,5,4,86,84,94,84,87,91,85,98,95,90,95,95,95,93,86,85,96,96,92,97,93,67,87,81,77,80,96,84,78,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,88.0562649650386,180,75,5,4,93,90,91,88,84,89,80,85,87,92,83,90,83,77,91,85,89,93,94,89,40,61,35,40,38,70,88,78,78,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,83.88631014761957,180,75,5,4,93,90,91,88,84,89,80,85,87,92,83,90,83,77,91,85,89,93,94,89,40,61,35,40,38,70,88,78,78,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,86.59467963259482,178,73,5,4,93,91,91,93,91,91,91,91,90,87,91,86,84,91,89,83,88,91,92,88,55,85,37,55,50,80,87,84,94,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,88.28473481638908,178,73,5,4,93,91,91,93,91,91,91,91,90,87,91,86,84,91,89,83,88,91,92,88,55,85,37,55,50,80,87,84,94,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,86.67413809868839,183,79,5,5,83,86,52,56,68,63,56,56,66,67,50,85,80,56,80,85,90,82,68,88,91,92,96,94,92,96,92,87,94,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,85.86454543249917,183,79,5,5,83,86,52,56,68,63,56,56,66,67,50,85,80,56,80,85,90,82,68,88,91,92,96,94,92,96,92,87,94,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
stopper,87.46107751411006,183,79,5,5,83,86,52,56,68,63,56,56,66,67,50,85,80,56,80,85,90,82,68,88,91,92,96,94,92,96,92,87,94,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,84.4435836643628,185,79,5,5,84,86,86,80,95,96,82,68,90,83,80,95,93,83,88,85,94,96,84,97,90,80,84,90,86,80,94,90,92,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
box_to_box,89.58957064981786,185,79,5,5,84,86,86,80,95,96,82,68,90,83,80,95,93,83,88,85,94,96,84,97,90,80,84,90,86,80,94,90,92,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
playmaker,87.42831425830843,185,79,5,5,84,86,86,80,95,96,82,68,90,83,80,95,93,83,88,85,94,96,84,97,90,80,84,90,86,80,94,90,92,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
defender,81.55907125156122,176,74,3,4,91,85,40,43,64,55,47,58,63,70,43,85,81,73,88,86,91,73,70,86,95,90,94,94,93,96,85,93,92,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,83.77241674401682,176,74,3,4,91,85,40,43,64,55,47,58,63,70,43,85,81,73,88,86,91,73,70,86,95,90,94,94,93,96,85,93,92,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stopper,85.86592094796625,176,74,3,4,91,85,40,43,64,55,47,58,63,70,43,85,81,73,88,86,91,73,70,86,95,90,94,94,93,96,85,93,92,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,83.1083241072543,182,74,4,4,83,87,90,86,88,95,83,90,94,97,96,92,95,97,80,84,93,91,87,94,74,77,71,73,67,84,93,78,81,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,88.12252720278993,182,78,4,5,91,89,93,95,95,87,94,94,81,83,92,90,68,87,82,82,90,87,83,90,46,95,29,60,56,89,85,89,81,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,84.77737159071549,182,78,4,5,91,89,93,95,95,87,94,94,81,83,92,90,68,87,82,82,90,87,83,90,46,95,29,60,56,89,85,89,81,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
poacher,88.46448564246384,182,78,4,5,91,89,93,95,95,87,94,94,81,83,92,90,68,87,82,82,90,87,83,90,46,95,29,60,56,89,85,89,81,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
wingback,83.66926829701457,176,75,4,3,91,90,71,44,65,64,60,71,82,91,61,87,71,75,75,79,89,87,86,87,90,78,88,90,84,80,92,83,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,87.00897285777079,175,76,4,5,91,92,93,92,92,93,92,92,86,84,85,84,82,81,92,90,92,87,94,92,39,86,41,39,34,86,91,72,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,83.13702857690086,162,53,4,5,82,80,91,91,79,89,70,70,90,74,77,91,90,78,93,86,91,91,92,85,88,54,75,81,67,75,82,75,64,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,79.79070596942927,195,94,3,3,80,94,96,96,94,83,90,90,74,58,62,77,66,77,77,69,94,83,79,87,43,83,38,47,29,92,76,93,88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
deep_lying_playmaker,78.00273223432055,191,82,3,4,65,66,76,74,92,89,71,62,84,76,64,93,91,86,66,67,93,90,84,94,84,81,92,87,82,83,91,83,85,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
advanced_forward,89.88638374368655,182,75,5,4,97,97,93,94,90,83,84,84,83,78,69,86,71,80,93,82,93,92,93,88,38,73,26,34,32,88,88,77,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
box_to_box,83.93223588081291,165,54,4,4,88,81,91,92,79,89,74,81,91,86,79,94,93,86,88,82,91,92,91,93,83,87,82,86,68,78,92,69,71,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
